zip_code,offense_nibrs,incident_number,offense_description,incident_reported,zone,latitude,longitude,incident_occurred,primary_key,geometry,index_right,precinct
,35A,20180736180,MARIJUANA - POSSESS,2018-08-28T06:23:00,,36.17,-86.78,2018-08-28T04:40:00,20180736180_11,POINT (-86.78 36.17),0,CENTRAL
37210,35A,20180298134,MARIJUANA (FREE TEXT),2018-04-03T10:06:00,,36.157,-86.771,2018-04-03T08:30:00,20180298134_21,POINT (-86.771 36.157),0,CENTRAL
37201,35A,20180278329,MARIJUANA - POSSESS,2018-03-27T16:34:00,421,36.161,-86.776,2018-03-27T16:34:00,20180278329_11,POINT (-86.776 36.161),0,CENTRAL
37210,35A,20180267660,MARIJUANA - POSSESS,2018-03-23T21:18:00,425,36.153,-86.77,2018-03-23T20:51:00,20180267660_11,POINT (-86.77 36.153),0,CENTRAL
37201,35A,20180086891,"DRUGS, COCAINE, POSSESS",2018-01-26T23:17:00,415,36.17,-86.779,2018-01-26T20:48:00,20180086891_11,POINT (-86.779 36.17),0,CENTRAL
37213,35A,20180679655,POSS.W/INT-CONT.SUB.- SCH. I,2018-08-08T16:23:00,413,36.169,-86.767,2018-08-08T16:23:00,20180679655_11,POINT (-86.767 36.169),0,CENTRAL
37201,35A,20190235708,MARIJUANA (FREE TEXT),2019-03-26T23:06:00,415,36.166,-86.78,2018-03-26T21:00:00,20190235708_11,POINT (-86.78 36.166),0,CENTRAL
37203,35A,20180073119,MARIJUANA - POSSESS,2018-01-23T12:08:00,423,36.153,-86.778,2018-01-23T10:15:00,20180073119_11,POINT (-86.77800000000001 36.153),0,CENTRAL
37201,35A,20181004767,POSSESSION OF A CONTROLLED SUBSTANCE,2018-12-03T07:03:00,415,36.17,-86.779,2018-12-03T07:00:00,20181004767_11,POINT (-86.779 36.17),0,CENTRAL
37201,35A,20180925401,AMPHETAMINE - POSSESS,2018-11-04T01:01:00,421,36.161,-86.777,2018-11-03T23:52:00,20180925401_11,POINT (-86.777 36.161),0,CENTRAL
37207,35A,20180210990,POSSESSION OF A CONTROLLED SUBSTANCE,2018-03-06T18:00:00,413,36.185,-86.777,2018-03-06T16:00:00,20180210990_11,POINT (-86.777 36.185),0,CENTRAL
,35A,20180581251,Sale -Cont.Sub.-Meth <.5 gr,2018-07-05T15:33:00,,36.16,-86.79,2018-07-05T14:30:00,20180581251_11,POINT (-86.79000000000001 36.16),0,CENTRAL
37203,35A,20180324942,MARIJUANA - POSSESS,2018-04-11T13:03:00,423,36.154,-86.788,2018-04-11T12:26:00,20180324942_11,POINT (-86.788 36.154),0,CENTRAL
37201,35A,20181020418,MARIJUANA - POSSESS,2018-12-09T01:02:00,415,36.17,-86.779,2018-12-08T18:30:00,20181020418_11,POINT (-86.779 36.17),0,CENTRAL
37201,35A,20180868452,POSSESSION OF A CONTROLLED SUBSTANCE,2018-10-15T01:46:00,421,36.161,-86.776,2018-10-15T01:00:00,20180868452_11,POINT (-86.776 36.161),0,CENTRAL
37210,35A,20180335691,MARIJUANA (FREE TEXT),2018-04-04T21:00:00,,36.152,-86.771,2018-04-04T17:00:00,20180335691_11,POINT (-86.771 36.152),0,CENTRAL
37203,35A,20180113666,POSSESSION OF A CONTROLLED SUBSTANCE,2018-02-08T17:49:00,811,36.154,-86.788,2018-02-03T19:02:00,20180113666_11,POINT (-86.788 36.154),0,CENTRAL
37201,35A,20180914250,POSSESSION OF A CONTROLLED SUB FOR RESALE,2018-10-31T04:43:00,421,36.161,-86.775,2018-10-31T03:13:00,20180914250_11,POINT (-86.77500000000001 36.161),0,CENTRAL
37203,35A,20180207691,POSSESSION OF A CONTROLLED SUBSTANCE,2018-03-05T20:41:00,423,36.152,-86.776,2018-03-05T17:42:00,20180207691_11,POINT (-86.776 36.152),0,CENTRAL
37201,35A,20180236586,MARIJUANA - POSSESS,2018-03-14T15:00:00,,36.167,-86.777,2018-03-14T10:15:00,20180236586_11,POINT (-86.777 36.167),0,CENTRAL
37203,35A,20180757746,MARIJUANA - POSSESS,2018-09-04T16:11:00,425,36.152,-86.773,2018-09-04T15:00:00,20180757746_11,POINT (-86.773 36.152),0,CENTRAL
37213,35A,20180111578,POSSESSION OF A CONTROLLED SUBSTANCE,2018-02-03T00:10:00,413,36.176,-86.774,2018-02-02T23:13:00,20180111578_11,POINT (-86.774 36.176),0,CENTRAL
37201,35A,20180499424,CONTROLLED SUB. ANALOGUE - POSS W/INTENT - 1ST OFFENSE,2018-06-08T13:33:00,415,36.167,-86.778,2018-06-08T12:30:00,20180499424_22,POINT (-86.77800000000001 36.167),0,CENTRAL
,35A,20180991778,MARIJUANA - POSSESS,2018-11-28T03:14:00,,36.16,-86.79,2018-11-28T02:14:00,20180991778_11,POINT (-86.79000000000001 36.16),0,CENTRAL
,35A,20180236831,POSSESSION OF A CONTROLLED SUBSTANCE,2018-03-14T10:50:00,,36.16,-86.78,2018-03-14T10:50:00,20180236831_11,POINT (-86.78 36.16),0,CENTRAL
37210,35A,20180880240,MARIJUANA - POSSESS,2018-10-18T23:54:00,425,36.155,-86.763,2018-10-18T23:12:00,20180880240_11,POINT (-86.76300000000001 36.155),0,CENTRAL
37203,35A,20180916123,POSSESSION OF A CONTROLLED SUBSTANCE,2018-10-31T17:00:00,425,36.155,-86.779,2018-10-31T16:00:00,20180916123_11,POINT (-86.779 36.155),0,CENTRAL
37201,35A,20180608771,"DISPENSE PRESCRIPTION DRUG, VOID REGIS. NUMBER",2018-07-15T04:08:00,425,36.158,-86.772,2018-07-15T01:00:00,20180608771_11,POINT (-86.77200000000001 36.158),0,CENTRAL
,35A,20180547795,"DRUGS, COCAINE, POSSESS",2018-06-25T01:04:00,,36.17,-86.78,2018-06-25T01:04:00,20180547795_11,POINT (-86.78 36.17),0,CENTRAL
37219,35A,20181050229,MARIJUANA - POSSESS,2018-12-20T13:35:00,411,36.162,-86.782,2018-12-20T12:30:00,20181050229_11,POINT (-86.782 36.162),0,CENTRAL
37219,35A,20180655307,POSSESSION OF A CONTROLLED SUBSTANCE,2018-07-31T03:05:00,,36.161,-86.777,2018-07-31T01:41:00,20180655307_11,POINT (-86.777 36.161),0,CENTRAL
37208,35A,20181006711,POSSESSION OF A CONTROLLED SUBSTANCE,2018-12-03T22:00:00,413,36.173,-86.791,2018-12-03T22:00:00,20181006711_11,POINT (-86.791 36.173),0,CENTRAL
37201,35A,20180311317,MARIJUANA (FREE TEXT),2018-04-07T00:30:00,415,36.164,-86.778,2018-04-07T00:30:00,20180311317_11,POINT (-86.77800000000001 36.164),0,CENTRAL
37203,35A,20180223392,POSSESSION OF A CONTROLLED SUBSTANCE,2018-03-10T04:59:00,421,36.158,-86.78,2018-03-10T01:00:00,20180223392_11,POINT (-86.78 36.158),0,CENTRAL
37201,35A,20180910402,POSSESSION OF A CONTROLLED SUBSTANCE,2018-10-30T14:52:00,415,36.17,-86.779,2018-10-29T23:30:00,20180910402_11,POINT (-86.779 36.17),0,CENTRAL
37203,35A,20180211194,POSSESSION OF A CONTROLLED SUBSTANCE,2018-03-06T19:00:00,423,36.152,-86.776,2018-03-06T19:00:00,20180211194_11,POINT (-86.776 36.152),0,CENTRAL
37213,35A,20180329020,POSSESSION OF A CONTROLLED SUBSTANCE,2018-04-19T17:08:00,413,36.176,-86.774,2018-04-12T17:00:00,20180329020_11,POINT (-86.774 36.176),0,CENTRAL
37219,35A,20180090498,MARIJUANA - POSSESS,2018-01-28T10:42:00,411,36.164,-86.781,2018-01-28T07:10:00,20180090498_22,POINT (-86.78100000000001 36.164),0,CENTRAL
37207,35A,20180800972,POSS.W/INT-CONT.SUB.- SCH. I,2018-09-19T19:00:00,413,36.177,-86.776,2018-09-19T19:00:00,20180800972_11,POINT (-86.776 36.177),0,CENTRAL
37213,35A,20180269599,POSSESSION OF A CONTROLLED SUBSTANCE,2018-03-24T16:00:00,413,36.165,-86.769,2018-03-24T15:30:00,20180269599_11,POINT (-86.76900000000001 36.165),0,CENTRAL
37208,35A,20180245159,"DRUGS, COCAINE, POSSESS",2018-03-16T19:40:00,617,36.173,-86.791,2018-03-16T19:07:00,20180245159_11,POINT (-86.791 36.173),0,CENTRAL
37201,35A,20180599706,"DRUGS, COCAINE, POSSESS",2018-07-11T20:01:00,415,36.17,-86.779,2018-07-11T19:20:00,20180599706_11,POINT (-86.779 36.17),0,CENTRAL
37201,35A,20180634149,MARIJUANA - POSSESS,2018-07-23T21:00:00,425,36.16,-86.771,2018-07-23T21:00:00,20180634149_11,POINT (-86.771 36.16),0,CENTRAL
37203,35A,20180982519,DRUG FREE SCH.ZONE-CONT.SUB.-SCH. IV,2018-11-24T15:44:00,425,36.157,-86.776,2018-11-24T15:44:00,20180982519_11,POINT (-86.776 36.157),0,CENTRAL
37201,35A,20180840411,POSSESSION OF A CONTROLLED SUBSTANCE,2018-10-03T21:11:00,421,36.161,-86.776,2018-10-03T19:38:00,20180840411_21,POINT (-86.776 36.161),0,CENTRAL
37201,35A,20180089716,Poss. or Casual Exchange of Meth,2018-01-28T01:36:00,415,36.17,-86.779,2018-01-27T23:26:00,20180089716_11,POINT (-86.779 36.17),0,CENTRAL
37203,35A,20180932669,POSSESSION OF A CONTROLLED SUBSTANCE,2018-11-06T19:45:00,423,36.151,-86.776,2018-11-06T16:30:00,20180932669_11,POINT (-86.776 36.151),0,CENTRAL
37201,35A,20180647607,"DRUGS, COCAINE, POSSESS",2018-07-28T02:59:00,421,36.162,-86.775,2018-07-28T02:00:00,20180647607_11,POINT (-86.77500000000001 36.162),0,CENTRAL
37203,35A,20180224605,"DRUGS, COCAINE, POSSESS",2018-03-11T12:43:00,423,36.152,-86.776,2018-03-10T14:00:00,20180224605_21,POINT (-86.776 36.152),0,CENTRAL
37201,35A,20180661587,MARIJUANA - POSSESS,2018-08-02T00:33:00,415,36.17,-86.779,2018-08-02T00:15:00,20180661587_11,POINT (-86.779 36.17),0,CENTRAL
37201,35A,20180094672,Poss. or Casual Exchange of Meth,2018-01-29T18:34:00,415,36.17,-86.779,2018-01-29T18:30:00,20180094672_11,POINT (-86.779 36.17),0,CENTRAL
37213,35A,20180351485,POSSESSION OF A CONTROLLED SUB FOR RESALE,2018-04-19T17:56:00,413,36.175,-86.776,2018-04-19T15:45:00,20180351485_11,POINT (-86.776 36.175),0,CENTRAL
37203,35A,20180390405,POSSESSION OF A CONTROLLED SUBSTANCE,2018-05-02T18:00:00,813,36.161,-86.793,2018-05-02T16:38:00,20180390405_11,POINT (-86.79300000000001 36.161),0,CENTRAL
37203,35A,20180619630,POSSESSION OF A CONTROLLED SUBSTANCE,2018-07-18T21:37:00,423,36.152,-86.776,2018-07-18T19:36:00,20180619630_11,POINT (-86.776 36.152),0,CENTRAL
37201,35A,20180336724,POSSESSION OF A CONTROLLED SUBSTANCE,2018-04-15T03:00:00,421,36.161,-86.776,2018-04-15T01:35:00,20180336724_22,POINT (-86.776 36.161),0,CENTRAL
37213,35A,20180343960,POSSESSION OF A CONTROLLED SUBSTANCE,2018-04-17T14:00:00,413,36.161,-86.761,2018-04-17T14:00:00,20180343960_11,POINT (-86.761 36.161),0,CENTRAL
37201,35A,20180116099,AMPHETAMINE - POSSESS,2018-02-04T21:14:00,415,36.17,-86.779,2018-02-04T20:45:00,20180116099_11,POINT (-86.779 36.17),0,CENTRAL
37219,35A,20180362576,MARIJUANA - POSSESS,2018-04-23T16:44:00,,36.166,-86.781,2018-04-23T15:30:00,20180362576_11,POINT (-86.78100000000001 36.166),0,CENTRAL
37201,35A,20180114694,POSSESSION OF A CONTROLLED SUBSTANCE,2018-02-04T06:57:00,415,36.17,-86.779,2018-02-04T05:00:00,20180114694_11,POINT (-86.779 36.17),0,CENTRAL
,35A,20180411247,DRUG FREE SCH.ZONE-CONT.SUB.-SCH. IV,2018-05-09T14:35:00,,36.17,-86.78,2018-05-09T14:35:00,20180411247_11,POINT (-86.78 36.17),0,CENTRAL
37203,35A,20181008962,MARIJUANA - POSSESS,2018-12-04T17:00:00,423,36.152,-86.776,2018-12-04T17:00:00,20181008962_11,POINT (-86.776 36.152),0,CENTRAL
37201,35A,20180608231,POSSESSION OF A CONTROLLED SUBSTANCE,2018-07-14T21:31:00,415,36.17,-86.779,2018-07-14T20:45:00,20180608231_11,POINT (-86.779 36.17),0,CENTRAL
37201,35A,20180384536,"DRUGS, COCAINE, POSSESS",2018-05-01T00:11:00,415,36.17,-86.779,2018-04-30T23:40:00,20180384536_11,POINT (-86.779 36.17),0,CENTRAL
37219,35A,20181017912,MARIJUANA - POSSESS,2018-12-07T19:55:00,415,36.164,-86.779,2018-12-07T17:40:00,20181017912_11,POINT (-86.779 36.164),0,CENTRAL
37203,35A,20180151639,MARIJUANA (FREE TEXT),2018-02-15T16:45:00,425,36.154,-86.778,2018-02-15T16:45:00,20180151639_11,POINT (-86.77800000000001 36.154),0,CENTRAL
,35A,20180489492,DRUG FREE SCH.ZONE-CONT.SUB.-SCH. IV,2018-06-05T11:48:00,,36.16,-86.78,2018-06-05T11:30:00,20180489492_11,POINT (-86.78 36.16),0,CENTRAL
,35A,20180666302,DRUG FREE SCH.ZONE-CONT.SUB.-SCH. IV,2018-08-03T14:13:00,,36.17,-86.78,2018-08-03T10:26:00,20180666302_11,POINT (-86.78 36.17),0,CENTRAL
37138,35A,20180309909,MARIJUANA (FREE TEXT),2018-04-06T17:00:00,525,36.163,-86.776,2018-04-06T16:18:00,20180309909_11,POINT (-86.776 36.163),0,CENTRAL
37203,35A,20180610640,Poss. or Casual Exchange of Meth,2018-07-16T00:21:00,,36.152,-86.773,2018-07-15T23:20:00,20180610640_11,POINT (-86.773 36.152),0,CENTRAL
37219,35A,20180537647,POSSESSION OF A CONTROLLED SUBSTANCE,2018-06-21T17:46:00,411,36.162,-86.782,2018-06-21T14:04:00,20180537647_11,POINT (-86.782 36.162),0,CENTRAL
37203,35A,20180127242,MARIJUANA (FREE TEXT),2018-02-08T01:27:00,423,36.153,-86.778,2018-02-08T01:27:00,20180127242_11,POINT (-86.77800000000001 36.153),0,CENTRAL
37208,35A,20180299340,POSSESSION OF A CONTROLLED SUBSTANCE,2018-04-03T19:15:00,413,36.174,-86.787,2018-04-03T16:05:00,20180299340_21,POINT (-86.78700000000001 36.174),0,CENTRAL
37203,35A,20180129007,POSSESSION OF A CONTROLLED SUB FOR RESALE,2018-02-08T17:36:00,425,36.153,-86.776,2018-02-08T14:10:00,20180129007_11,POINT (-86.776 36.153),0,CENTRAL
37201,35A,20180568312,"DRUGS, COCAINE, POSSESS",2018-07-01T23:40:00,425,36.16,-86.775,2018-07-01T05:00:00,20180568312_11,POINT (-86.77500000000001 36.16),0,CENTRAL
37201,35A,20180502086,MARIJUANA - POSSESS,2018-06-09T11:04:00,415,36.168,-86.779,2018-06-09T10:45:00,20180502086_11,POINT (-86.779 36.168),0,CENTRAL
37201,35A,20180291665,POSSESSION OF A CONTROLLED SUBSTANCE,2018-03-31T22:39:00,425,36.159,-86.774,2018-03-31T21:50:00,20180291665_11,POINT (-86.774 36.159),0,CENTRAL
37203,35A,20180230489,POSSESSION OF A CONTROLLED SUBSTANCE,2018-03-12T18:43:00,423,36.152,-86.776,2018-03-12T18:06:00,20180230489_11,POINT (-86.776 36.152),0,CENTRAL
37213,35A,20180880572,MARIJUANA - POSSESS,2018-10-19T01:52:00,413,36.174,-86.776,2018-10-19T00:55:00,20180880572_11,POINT (-86.776 36.174),0,CENTRAL
37210,35A,20180387134,POSSESSION OF A CONTROLLED SUBSTANCE,2018-05-01T17:56:00,425,36.152,-86.771,2018-05-01T17:56:00,20180387134_11,POINT (-86.771 36.152),0,CENTRAL
37208,35A,20180463048,MARIJUANA - POSSESS,2018-05-26T20:00:00,413,36.181,-86.784,2018-05-26T19:42:00,20180463048_11,POINT (-86.78400000000001 36.181),0,CENTRAL
37203,35A,20181012356,MARIJUANA - POSSESS,2018-12-05T21:25:00,423,36.151,-86.784,2018-12-05T19:30:00,20181012356_11,POINT (-86.78400000000001 36.151),0,CENTRAL
37203,35A,20180123787,MARIJUANA - SELL,2018-02-07T02:02:00,423,36.155,-86.786,2018-02-06T23:46:00,20180123787_21,POINT (-86.786 36.155),0,CENTRAL
37013,35A,20180535306,MARIJUANA (FREE TEXT),2018-06-20T21:30:00,335,36.168,-86.779,2018-06-20T20:00:00,20180535306_11,POINT (-86.779 36.168),0,CENTRAL
37203,35A,20180913231,MARIJUANA - POSSESS,2018-11-01T00:57:00,425,36.152,-86.774,2018-10-30T21:00:00,20180913231_11,POINT (-86.774 36.152),0,CENTRAL
37203,35A,20180392094,POSSESSION OF A CONTROLLED SUBSTANCE,2018-05-03T04:29:00,421,36.161,-86.777,2018-05-03T03:44:00,20180392094_11,POINT (-86.777 36.161),0,CENTRAL
37210,35A,20180876132,MARIJUANA - POSSESS,2018-10-17T20:56:00,425,36.157,-86.77,2018-10-17T16:00:00,20180876132_24,POINT (-86.77 36.157),0,CENTRAL
37203,35A,20180593536,POSS.W/INT-CONT.SUB.- SCH. I,2018-07-09T21:05:00,423,36.152,-86.776,2018-07-09T20:13:00,20180593536_11,POINT (-86.776 36.152),0,CENTRAL
37201,35A,20181038670,MARIJUANA - POSSESS,2018-12-16T01:24:00,415,36.17,-86.779,2018-12-16T00:05:00,20181038670_11,POINT (-86.779 36.17),0,CENTRAL
,35A,20180618990,MARIJUANA - POSSESS,2018-07-18T16:45:00,,36.15,-86.78,2018-07-18T16:45:00,20180618990_11,POINT (-86.78 36.15),0,CENTRAL
37210,35A,20180539119,MARIJUANA (FREE TEXT),2018-06-21T23:46:00,425,36.155,-86.763,2018-06-21T23:46:00,20180539119_11,POINT (-86.76300000000001 36.155),0,CENTRAL
37201,35A,20181051186,POSSESSION OF A CONTROLLED SUB FOR RESALE,2018-12-20T21:54:00,415,36.17,-86.779,2018-12-20T17:00:00,20181051186_11,POINT (-86.779 36.17),0,CENTRAL
,35A,20180467464,DRUG FREE SCH.ZONE-CONT.SUB.-SCH. IV,2018-05-28T17:49:00,,36.16,-86.77,2018-05-28T17:16:00,20180467464_11,POINT (-86.77 36.16),0,CENTRAL
,35A,20180836270,POSSESSION OF A CONTROLLED SUBSTANCE,2018-10-03T13:34:00,,36.15,-86.78,2018-10-02T13:00:00,20180836270_11,POINT (-86.78 36.15),0,CENTRAL
37210,35A,20180264544,POSSESSION OF A CONTROLLED SUBSTANCE,2018-03-22T23:45:00,425,36.152,-86.771,2018-03-22T23:16:00,20180264544_11,POINT (-86.771 36.152),0,CENTRAL
37201,35A,20180497321,"DISPENSE PRESCRIPTION DRUG, VOID REGIS. NUMBER",2018-06-07T21:52:00,421,36.163,-86.776,2018-06-07T20:08:00,20180497321_11,POINT (-86.776 36.163),0,CENTRAL
37208,35A,20180619515,MARIJUANA - POSSESS,2018-07-18T20:00:00,413,36.174,-86.787,2018-07-18T19:00:00,20180619515_11,POINT (-86.78700000000001 36.174),0,CENTRAL
37201,35A,20180709217,POSSESSION OF A CONTROLLED SUBSTANCE,2018-08-18T23:30:00,425,36.16,-86.773,2018-08-18T16:50:00,20180709217_11,POINT (-86.773 36.16),0,CENTRAL
37201,35A,20180638408,POSSESSION OF A CONTROLLED SUBSTANCE,2018-07-25T11:49:00,415,36.17,-86.779,2018-07-25T10:50:00,20180638408_11,POINT (-86.779 36.17),0,CENTRAL
37219,35A,20180475527,POSSESSION OF A CONTROLLED SUBSTANCE,2018-05-31T15:08:00,411,36.163,-86.78,2018-05-31T14:08:00,20180475527_11,POINT (-86.78 36.163),0,CENTRAL
37203,35A,20180549823,POSSESSION OF A CONTROLLED SUBSTANCE,2018-06-27T20:54:00,425,36.15,-86.773,2018-06-25T17:00:00,20180549823_11,POINT (-86.773 36.15),0,CENTRAL
,35A,20180696937,MARIJUANA - POSSESS,2018-08-14T14:51:00,,36.17,-86.78,2018-08-14T14:20:00,20180696937_11,POINT (-86.78 36.17),0,CENTRAL
37203,35A,20180520407,POSSESSION OF A CONTROLLED SUBSTANCE,2018-06-15T14:30:00,425,36.155,-86.779,2018-06-15T14:30:00,20180520407_11,POINT (-86.779 36.155),0,CENTRAL
37203,35A,20180666615,MARIJUANA - POSSESS,2018-08-03T16:50:00,423,36.153,-86.784,2018-08-03T16:30:00,20180666615_11,POINT (-86.78400000000001 36.153),0,CENTRAL
37201,35A,20180485508,MARIJUANA - POSSESS,2018-06-04T02:03:00,415,36.17,-86.779,2018-06-04T02:00:00,20180485508_11,POINT (-86.779 36.17),0,CENTRAL
37203,35A,20180795466,MARIJUANA - POSSESS,2018-09-18T01:07:00,423,36.154,-86.784,2018-09-18T00:30:00,20180795466_11,POINT (-86.78400000000001 36.154),0,CENTRAL
37203,35A,20180676490,MARIJUANA (FREE TEXT),2018-08-08T07:41:00,423,36.153,-86.778,2018-08-07T15:20:00,20180676490_11,POINT (-86.77800000000001 36.153),0,CENTRAL
37201,35A,20180488144,POSSESSION OF A CONTROLLED SUBSTANCE,2018-06-05T00:32:00,425,36.158,-86.772,2018-06-05T00:32:00,20180488144_22,POINT (-86.77200000000001 36.158),0,CENTRAL
37213,35A,20180721901,POSSESSION OF A CONTROLLED SUBSTANCE,2018-08-23T05:33:00,413,36.161,-86.769,2018-08-23T03:00:00,20180721901_11,POINT (-86.76900000000001 36.161),0,CENTRAL
37203,35A,20180545661,MARIJUANA - POSSESS,2018-06-24T05:07:00,423,36.157,-86.787,2018-06-24T03:33:00,20180545661_11,POINT (-86.78700000000001 36.157),0,CENTRAL
37208,35A,20180459864,MARIJUANA - POSSESS,2018-05-25T15:01:00,413,36.175,-86.784,2018-05-25T14:00:00,20180459864_11,POINT (-86.78400000000001 36.175),0,CENTRAL
37203,35A,20180402568,"DISPENSE PRESCRIPTION DRUG, VOID REGIS. NUMBER",2018-05-07T02:01:00,425,36.158,-86.777,2018-05-07T00:23:00,20180402568_11,POINT (-86.777 36.158),0,CENTRAL
37213,35A,20180557992,MARIJUANA - POSSESS,2018-06-28T00:05:00,,36.177,-86.776,2018-06-27T23:36:00,20180557992_11,POINT (-86.776 36.177),0,CENTRAL
37201,35A,20180630658,"DRUGS, COCAINE, POSSESS",2018-07-22T16:52:00,415,36.17,-86.779,2018-07-22T15:44:00,20180630658_11,POINT (-86.779 36.17),0,CENTRAL
37213,35A,20180394850,MARIJUANA - POSSESS,2018-05-04T03:04:00,413,36.172,-86.77,2018-05-04T01:38:00,20180394850_11,POINT (-86.77 36.172),0,CENTRAL
37203,35A,20180658141,MARIJUANA - SELL,2018-07-31T23:31:00,423,36.157,-86.786,2018-07-31T22:20:00,20180658141_11,POINT (-86.786 36.157),0,CENTRAL
37201,35A,20180318237,MARIJUANA - POSSESS,2018-04-09T16:01:00,421,36.161,-86.775,2018-04-09T14:30:00,20180318237_11,POINT (-86.77500000000001 36.161),0,CENTRAL
37213,35A,20180929547,POSSESSION OF A CONTROLLED SUBSTANCE,2018-11-05T19:00:00,413,36.175,-86.774,2018-11-05T15:40:00,20180929547_11,POINT (-86.774 36.175),0,CENTRAL
37201,35A,20180727003,POSSESSION OF A CONTROLLED SUBSTANCE,2018-08-24T18:30:00,415,36.163,-86.774,2018-08-24T16:00:00,20180727003_11,POINT (-86.774 36.163),0,CENTRAL
37213,35A,20180208449,MARIJUANA - POSSESS,2018-03-05T22:33:00,413,36.169,-86.771,2018-03-05T22:33:00,20180208449_11,POINT (-86.771 36.169),0,CENTRAL
37210,35A,20180175765,MARIJUANA - POSSESS,2018-02-23T06:14:00,425,36.157,-86.772,2018-02-23T05:30:00,20180175765_11,POINT (-86.77200000000001 36.157),0,CENTRAL
37203,35A,20180409189,MARIJUANA - POSSESS,2018-05-09T01:18:00,423,36.157,-86.786,2018-05-09T00:35:00,20180409189_11,POINT (-86.786 36.157),0,CENTRAL
37213,35A,20180365455,POSSESSION OF A CONTROLLED SUBSTANCE,2018-04-12T17:20:00,413,36.176,-86.774,2018-04-12T16:00:00,20180365455_21,POINT (-86.774 36.176),0,CENTRAL
37201,35A,20180849918,POSSESSION OF A CONTROLLED SUBSTANCE,2018-10-07T23:00:00,421,36.16,-86.775,2018-10-07T20:04:00,20180849918_11,POINT (-86.77500000000001 36.16),0,CENTRAL
,35A,20180514384,MARIJUANA (FREE TEXT),2018-06-13T15:00:00,,36.15,-86.78,2018-06-13T15:00:00,20180514384_11,POINT (-86.78 36.15),0,CENTRAL
37201,35A,20180641568,"DRUGS, COCAINE, POSSESS",2018-07-26T04:16:00,415,36.17,-86.779,2018-07-26T04:00:00,20180641568_11,POINT (-86.779 36.17),0,CENTRAL
37219,35A,20180383105,MARIJUANA - POSSESS,2018-04-30T15:00:00,413,36.174,-86.785,2018-04-30T13:30:00,20180383105_11,POINT (-86.785 36.174),0,CENTRAL
37219,35A,20180112946,MARIJUANA - POSSESS,2018-02-03T14:17:00,411,36.162,-86.782,2018-02-03T13:10:00,20180112946_11,POINT (-86.782 36.162),0,CENTRAL
37201,35A,20180210364,MARIJUANA - POSSESS,2018-03-06T13:01:00,421,36.161,-86.775,2018-03-06T12:15:00,20180210364_11,POINT (-86.77500000000001 36.161),0,CENTRAL
37213,35A,20180491316,MARIJUANA - POSSESS,2018-06-06T00:45:00,413,36.17,-86.771,2018-06-06T00:04:00,20180491316_11,POINT (-86.771 36.17),0,CENTRAL
37203,35A,20180132983,MARIJUANA - POSSESS,2018-02-09T19:17:00,421,36.16,-86.784,2018-02-09T17:17:00,20180132983_11,POINT (-86.78400000000001 36.16),0,CENTRAL
,35A,20181024367,POSSESSION OF A CONTROLLED SUBSTANCE,2018-12-10T16:00:00,,36.16,-86.78,2018-12-10T16:00:00,20181024367_11,POINT (-86.78 36.16),0,CENTRAL
37201,35A,20180965861,MARIJUANA - POSSESS,2018-11-18T00:50:00,421,36.161,-86.774,2018-11-17T23:45:00,20180965861_11,POINT (-86.774 36.161),0,CENTRAL
37203,35A,20180416193,POSSESSION OF A CONTROLLED SUBSTANCE,2018-05-11T00:24:00,423,36.151,-86.778,2018-05-10T23:15:00,20180416193_11,POINT (-86.77800000000001 36.151),0,CENTRAL
37213,35A,20180319541,POSSESSION OF A CONTROLLED SUBSTANCE,2018-04-10T01:04:00,413,36.166,-86.766,2018-04-09T23:06:00,20180319541_11,POINT (-86.76600000000001 36.166),0,CENTRAL
37208,35A,20180218171,"DRUGS, COCAINE, POSSESS",2018-03-08T18:09:00,413,36.188,-86.794,2018-03-08T15:32:00,20180218171_11,POINT (-86.794 36.188),0,CENTRAL
37203,35A,20180322334,MARIJUANA - POSSESS,2018-04-10T18:29:00,423,36.153,-86.779,2018-04-10T18:10:00,20180322334_11,POINT (-86.779 36.153),0,CENTRAL
